"","folder","date","individual","morph","origin","observer","observation_number","observation","day_in_captivity","assay_number","cycle","cue","trait","session","temp","precip","humid","wind","press","moon","test_start","test_end","actual_end","first_trig","food_trig","emerge","emergeflip","food","foodflip","active","vigil","out","hidraw","hid","trig","trigpass","gud","tame"
"64","064 - EQ18 D04 T06 C3 S2",2017-06-17,"EQ18","Fawn","Captive","BW",64,6,4,6,-0.653190755648996,"Light","Exploration",0.988896158930711,0.82030885672164,-0.313291251794084,0.913292737393975,-1.20346857764436,0.504596143051475,-0.123876556084858,"0.91666666666666663","3.472222222222222E-3","1","0.98166666666666658","0.99043981481481491",1.41332821416304,27,0.819263457398414,14,-0.259069872104196,-0.289673355195244,-0.291390300944876,5.80506666666667,0.291390300944877,15,-0.215035861914467,-0.474123673370495,"0"
"65","065 - EQ19 D07 T06 C6 S2",2017-06-20,"EQ19","Dark","Captive","JN",65,6,7,6,0.653190755648996,"Scent","Sociality",0.988896158930711,-1.58660909860914,-0.313291251794084,1.31871797159185,-0.975367919295183,0.845486600744128,-1.07451164680934,"0.9159722222222223","1.5277777777777777E-2","0.99930555555555567","0.99834490740740733","GUD",2.06286764783665,2,1.12706388897879,0,-0.541626138393002,-0.84267416802197,-0.698206941102561,0.884966666666667,0.698206941102561,2,-0.622807570433752,-0.474123673370495,"0"
"66","066 - EQ20 D04 T06 C3 S2",2017-06-17,"EQ20","Dark","Captive","BW",66,6,4,6,-0.653190755648996,"Light","Exploration",0.988896158930711,0.82030885672164,-0.313291251794084,0.913292737393975,-1.20346857764436,0.504596143051475,-0.123876556084858,"0.91666666666666663","4.1666666666666666E-3","1","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"67","067 - EQ21 D04 T06 C3 S2",2017-06-17,"EQ21","Fawn","Captive","BW",67,6,4,6,-0.653190755648996,"Light","Exploration",0.988896158930711,0.82030885672164,-0.313291251794084,0.913292737393975,-1.20346857764436,0.504596143051475,-0.123876556084858,"0.91736111111111107","4.1666666666666666E-3","1.0006944444444443","0.92495370370370367","0.96258101851851852",-0.743142705633366,110,-0.0821520922298396,55,-0.185109066571963,-0.170399866033752,-0.194469580923071,15.1811,0.19446958092307,34,-0.0621214712197349,-0.474123673370495,"0"
"68","068 - EQ22 D04 T06 C3 S2",2017-06-17,"EQ22","Dark","Captive","BW",68,4,4,6,-0.653190755648996,"Light","Exploration",0.988896158930711,0.82030885672164,-0.313291251794084,0.913292737393975,-1.20346857764436,0.504596143051475,-0.123876556084858,"0.91736111111111107","4.8611111111111112E-3","1.0006944444444443","1.0000810185185185","1.0000810185185185",2.08884922518359,1,1.10507814386591,1,-0.457567462998572,-0.807633196647244,-0.625794075342167,2.11063333333333,0.625794075342168,5,-0.46989317973902,-0.474123673370495,"3"
"69","069 - EQ23 D07 T06 C6 S2",2017-06-20,"EQ23","Fawn","Captive","JN",69,6,7,6,0.653190755648996,"Scent","Sociality",0.988896158930711,-1.58660909860914,-0.313291251794084,1.31871797159185,-0.975367919295183,0.845486600744128,-1.07451164680934,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"70","070 - EQ24 D07 T06 C4 S2",2017-07-03,"EQ24","Fawn","Wild","BW",70,6,7,6,-0.217730251882999,"Scent","Sociality",0.988896158930711,0.94698874910747,-0.313291251794084,0.751122643714823,-0.0122762507097649,-1.23232190328736,0.301959982977843,"0.91666666666666663","9.0277777777777769E-3","1","0.95202546296296298","0.96399305555555559",0.296120388244418,70,-0.016194856891187,52,-0.411355495559509,-0.32248805075591,-0.411063134228209,5.81271666666667,0.41106313422821,14,-0.46989317973902,-0.474123673370495,"0"
"71","071 - EQ25 D07 T06 C4 S2",2017-07-03,"EQ25","Dark","Wild","BW",71,6,7,6,-0.217730251882999,"Scent","Sociality",0.988896158930711,0.94698874910747,-0.313291251794084,0.751122643714823,-0.0122762507097649,-1.23232190328736,0.301959982977843,"0.91736111111111107","9.7222222222222224E-3","1.0006944444444443","0.92513888888888884","0.92513888888888884",-0.717161128286421,109,-1.26938232832559,109,-0.086019996144043,-0.288077349246352,-0.168801410870433,14.5519333333333,0.168801410870433,33,0.192735846604818,-0.474123673370495,"0"
"72","072 - EQ26 D07 T06 C4 S2",2017-07-03,"EQ26","Fawn","Wild","BW",72,4,7,6,-0.217730251882999,"Scent","Sociality",0.988896158930711,0.94698874910747,-0.313291251794084,0.751122643714823,-0.0122762507097649,-1.23232190328736,0.301959982977843,"0.91736111111111107","1.0416666666666666E-2","1.0006944444444443","0.92620370370370375","0.93125000000000002",-0.691179550939477,108,-1.07151062230963,100,0.370555325035389,2.38554775008095,1.15690518254561,40.2073333333333,-1.15690518254561,94,1.0592507272083,-0.474123673370495,"0"
"73","073 - EQ27 D07 T06 C4 S2",2017-07-03,"EQ27","Dark","Wild","BW",73,6,7,6,-0.217730251882999,"Scent","Sociality",0.988896158930711,0.94698874910747,-0.313291251794084,0.751122643714823,-0.0122762507097649,-1.23232190328736,0.301959982977843,"0.91805555555555551","1.1805555555555555E-2","1.0013888888888889","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"74","074 - EQ28 D05 T06 C5 S2",2017-07-04,"EQ28","Fawn","Wild","BW",74,6,5,6,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.91319444444444442","1.2500000000000001E-2","0.99652777777777779","0.94899305555555558","GUD",0.322101965591362,69,1.12706388897879,0,-0.551713179440333,-0.684161296932297,-0.645801889084313,1.16705,0.645801889084314,3,-0.622807570433752,-0.474123673370495,"0"
"75","075 - EQ29 D04 T06 C5 S2",2017-07-04,"EQ29","Fawn","Wild","BW",75,6,4,6,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.90833333333333333","7.6388888888888886E-3","0.9916666666666667","0.97359953703703705","GUD",1.41332821416304,27,1.12706388897879,0,-0.563868524127,-0.786021039657784,-0.69261528770076,1.88611666666667,0.69261528770076,4,-0.571836106868842,-0.474123673370495,"0"
"76","076 - EQ31 D05 T06 C3 S2",2017-07-10,"EQ31","Fawn","Wild","BW",76,6,5,6,-0.653190755648996,"Light","Exploration",0.988896158930711,-1.58660909860914,-0.313291251794084,1.23763292475228,-0.747267260946005,1.17014417949905,1.21361003843602,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"77","077 - EQ18 D05 T07 C4 S1",2017-06-18,"EQ18","Fawn","Captive","BW",77,7,5,7,-0.217730251882999,"Audio","Boldness",-1.00671410774027,0.535279098853521,-0.313291251794084,-1.194918480435,-1.43156923599354,1.26754145312551,-0.444753384815203,"0.7597222222222223","0.84513888888888899","0.84305555555555567","0.78381944444444451","0.78806712962962966",-0.119584849306696,86,-0.631795720051945,80,-0.55653741646297,-0.56282418224453,-0.603645020945816,4.0799,0.603645020945818,9,-0.41892171617411,-0.474123673370495,"2"
"78","078 - EQ19 D08 T07 C7 S1",2017-06-21,"EQ19","Dark","Captive","BW",78,7,8,7,1.08865125941499,"Audio","Boldness",-1.00671410774027,0.250249340985402,-0.313291251794084,-0.302982965199665,-0.975367919295183,1.00781539012159,-1.3504057425401,"0.74722222222222223","0.8354166666666667","0.8305555555555556","0.75755787037037037","0.75756944444444452",-0.639216396245588,106,-1.20342509298694,106,0.0797420874115427,-0.693635676195785,-0.204221577128944,12.1295333333333,0.204221577128944,28,-0.266007325479378,0.763698722296776,"0"
"79","079 - EQ20 D05 T07 C4 S1",2017-06-18,"EQ20","Dark","Captive","BW",79,7,5,7,-0.217730251882999,"Audio","Boldness",0.988896158930711,0.535279098853521,-0.313291251794084,-1.194918480435,-1.43156923599354,1.26754145312551,-0.444753384815203,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"80","080 - EQ21 D05 T07 C4 S1",2017-06-18,"EQ21","Fawn","Captive","BW",80,7,5,7,-0.217730251882999,"Audio","Boldness",-1.00671410774027,0.535279098853521,-0.313291251794084,-1.194918480435,-1.43156923599354,1.26754145312551,-0.444753384815203,"0.76111111111111107","0.84583333333333333","0.84444444444444444","0.76664351851851853","0.7764699074074074",-0.8210874376742,113,-1.02753913208386,98,0.782986982415093,0.673328170566049,0.804768424049501,38.648,-0.8047684240495,88,1.00827926364339,-0.474123673370495,"0"
"81","081 - EQ22 D05 T07 C4 S1",2017-06-18,"EQ22","Dark","Captive","BW",81,5,5,7,-0.217730251882999,"Audio","Boldness",-1.00671410774027,0.535279098853521,-0.313291251794084,-1.194918480435,-1.43156923599354,1.26754145312551,-0.444753384815203,"0.76111111111111107","0.84652777777777777","0.84444444444444444","0.76927083333333324","0.78116898148148151",-0.717161128286421,109,-0.895624661406556,92,0.983011436205522,0.29664026969849,0.804340939284312,24.7365,-0.80434093928431,61,0.447593164429372,-0.474123673370495,"2"
"82","082 - EQ23 D08 T07 C7 S1",2017-06-21,"EQ23","Fawn","Captive","BW",82,7,8,7,1.08865125941499,"Audio","Boldness",-1.00671410774027,0.250249340985402,-0.313291251794084,-0.302982965199665,-0.975367919295183,1.00781539012159,-1.3504057425401,"0.74861111111111101","0.83750000000000002","0.83194444444444438","0.75185185185185188","0.76420138888888889",-0.899032169715034,116,-1.02753913208386,98,2.18883245793769,2.28632090888899,2.4014240220301,84.7746333333333,-2.4014240220301,191,2.63936609772053,-0.474123673370495,"0"
"83","083 - EQ24 D08 T07 C5 S1",2017-07-04,"EQ24","Fawn","Wild","BW",83,7,8,7,0.217730251882999,"Control","Control",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.221897918360089,2.53484776752272,-1.41088357160257,0.553863287775497,"0.74513888888888891","0.8354166666666667","0.82847222222222228","0.75381944444444438","0.76500000000000001",-0.691179550939477,108,-0.895624661406556,92,0.719633001043742,2.29829603632717,1.37022389720314,34.6354333333333,-1.37022389720314,85,0.753421945818836,-0.474123673370495,"0"
"84","084 - EQ25 D08 T07 C5 S1",2017-07-04,"EQ25","Dark","Wild","BW",84,7,8,7,0.217730251882999,"Control","Control",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.221897918360089,2.53484776752272,-1.41088357160257,0.553863287775497,"0.74513888888888891","0.8354166666666667","0.82847222222222228","0.75469907407407411","0.80318287037037039",-0.665197973592532,107,0.313591319802076,37,1.44946263654241,2.63101753127779,2.00963423473446,49.3714833333333,-2.00963423473446,119,0.600507555124104,-0.474123673370495,"0"
"85","085 - EQ26 D08 T07 C5 S1",2017-07-04,"EQ26","Fawn","Wild","BW",85,5,8,7,0.217730251882999,"Control","Control",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.221897918360089,2.53484776752272,-1.41088357160257,0.553863287775497,"0.74583333333333335","0.83611111111111114","0.82916666666666672","0.75619212962962967","0.78218750000000004",-0.639216396245588,106,-0.367966778697335,68,-0.369209748102488,1.12736644891846,0.16301455396616,16.1957,-0.16301455396616,39,-0.113092934784646,-0.474123673370495,"0"
"86","086 - EQ27 D08 T07 C5 S1",2017-07-04,"EQ27","Dark","Wild","BW",86,7,8,7,0.217730251882999,"Control","Control",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.221897918360089,2.53484776752272,-1.41088357160257,0.553863287775497,"0.74652777777777779","0.83680555555555558","0.82986111111111116","0.76520833333333327","0.76738425925925924",-0.327437468082253,94,-0.851653171180788,90,-0.0663115530886018,0.221099376665247,0.0362691379159071,20.3583,-0.036269137915907,46,0.29467877373464,-0.474123673370495,"0"
"87","087 - EQ28 D06 T07 C6 S1",2017-07-05,"EQ28","Fawn","Wild","BW",87,7,6,7,0.653190755648996,"Light","Exploration",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74722222222222223","0.84097222222222223","0.8305555555555556","0.76878472222222216","0.77827546296296291",-0.19752958134753,89,-0.543852739600408,76,-0.236616324480318,0.44738658954642,0.00117721888780981,9.16603333333333,-0.00117721888780981,24,-0.0621214712197349,-0.474123673370495,"0"
"88","088 - EQ29 D05 T07 C6 S1",2017-07-05,"EQ29","Fawn","Wild","BW",88,7,5,7,0.653190755648996,"Light","Control",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74444444444444446","0.83680555555555558","0.82777777777777783","0.77706018518518516","GUD",0.192194078856639,74,1.12706388897879,0,-0.556564488500134,-0.69905396390763,-0.654813420607625,3.26986666666667,0.654813420607627,7,-0.46989317973902,-0.474123673370495,"0"
"89","089 - EQ30 D06 T07 C4 S1",2017-07-11,"EQ30","Fawn","Wild","BW",89,3,6,7,-0.217730251882999,"Audio","Boldness",-1.00671410774027,1.23201850697559,-0.313291251794084,-2.08685399567034,-0.975367919295183,1.75452782125789,1.13863881677005,"0.75624999999999998","0.84375","0.83958333333333335","0.79839120370370376","GUD",0.555936161713864,60,1.12706388897879,0,-0.587854349054363,-0.516916138517155,-0.608484759180277,1.52318333333333,0.608484759180276,4,-0.622807570433752,-0.474123673370495,"0"
"90","090 - EQ31 D06 T07 C4 S1",2017-07-11,"EQ31","Fawn","Wild","BW",90,7,6,7,-0.217730251882999,"Audio","Boldness",-1.00671410774027,1.23201850697559,-0.313291251794084,-2.08685399567034,-0.975367919295183,1.75452782125789,1.13863881677005,"0.75555555555555554","0.84444444444444444","0.83888888888888891","0.76650462962962962","GUD",-0.613234818898643,105,1.12706388897879,0,-0.472505813105704,0.438796621222763,-0.168335757822638,5.78638333333333,0.168335757822639,16,-0.571836106868842,0.351091257074352,"0"
"91","091 - EQ18 D05 T08 C4 S2",2017-06-18,"EQ18","Fawn","Captive","BW",91,8,5,8,-0.217730251882999,"Scent","Sociality",0.988896158930711,-1.23823939454811,-0.313291251794084,0.913292737393975,-0.468477567408121,1.65713054763143,-0.444753384815203,"0.92499999999999993","1.0416666666666666E-2","1.0083333333333333","0.96813657407407405","0.97189814814814823",0.607899316407753,58,-0.0381806020040712,53,-0.419764070302668,-0.498191024135883,-0.48296072817342,7.15725,0.482960728173422,16,-0.266007325479378,-0.474123673370495,"0"
"92","092 - EQ19 D08 T08 C7 S2",2017-06-21,"EQ19","Dark","Captive","BW",92,8,8,8,1.08865125941499,"Control","Control",0.988896158930711,-0.256470228557921,-0.313291251794084,0.670037596875247,-0.0122762507097649,1.23507569525005,-1.3504057425401,"0.9145833333333333","8.3333333333333332E-3","0.99791666666666667","0.95909722222222227","0.96395833333333336",0.659862471101642,56,0.0497623784474657,49,-0.313863675324268,-0.578194634440233,-0.438345822635088,5.41766666666667,0.438345822635089,13,-0.41892171617411,2.41412858318647,"0"
"93","093 - EQ20 D05 T08 C4 S2",2017-06-18,"EQ20","Dark","Captive","BW",93,8,5,8,-0.217730251882999,"Scent","Sociality",0.988896158930711,-1.23823939454811,-0.313291251794084,0.913292737393975,-0.468477567408121,1.65713054763143,-0.444753384815203,"0.92569444444444438","1.1111111111111112E-2","1.0090277777777776","0.96936342592592595","0.9768634259259259",0.607899316407753,58,0.0937338686732342,47,0.153637920054582,0.285691872201948,0.215572279114834,19.5762666666667,-0.215572279114833,46,0.447593164429372,2.41412858318647,"0"
"94","094 - EQ23 D08 T08 C7 S2",2017-06-21,"EQ23","Fawn","Captive","BW",94,8,8,8,1.08865125941499,"Control","Control",0.988896158930711,-0.256470228557921,-0.313291251794084,0.670037596875247,-0.0122762507097649,1.23507569525005,-1.3504057425401,"-","-","-","-","-",2.11483080253054,0,1.12706388897879,0,-0.589343311098387,-0.84267416802197,-0.731844648563364,12,0.731844648563365,0,-0.673779033998663,2.41412858318647,"0"
"95","095 - EQ24 D08 T08 C5 S2",2017-07-04,"EQ24","Fawn","Wild","BW",95,8,8,8,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.90972222222222221","9.0277777777777769E-3","0.99305555555555558","0.97800925925925919","GUD",1.54323610089776,22,1.12706388897879,0,-0.534836471472253,-0.428007424956565,-0.53772839688499,1.21091666666667,0.53772839688499,4,-0.673779033998663,-0.474123673370495,"0"
"96","096 - EQ25 D08 T08 C5 S2",2017-07-04,"EQ25","Dark","Wild","BW",96,8,8,8,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.91041666666666665","9.7222222222222224E-3","0.99375000000000002","0.92152777777777783","0.92152777777777783",-0.587253241551699,104,-1.15945360276117,104,-0.322034016140384,-0.72992702165786,-0.501075395098301,5.68931666666667,0.501075395098301,13,-0.316978789044288,-0.474123673370495,"0"
"97","097 - EQ26 D08 T08 C5 S2",2017-07-04,"EQ26","Fawn","Wild","BW",97,6,8,8,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.91111111111111109","1.0416666666666666E-2","0.99444444444444446","0.92129629629629628","0.97539351851851841",-0.639216396245588,106,0.511463025818034,28,-0.0556343416310935,1.28875619697334,0.444662128145226,10.8402166666667,-0.444662128145225,31,-0.266007325479378,-0.474123673370495,"0"
"98","098 - EQ27 D08 T08 C5 S2",2017-07-04,"EQ27","Dark","Wild","BW",98,8,8,8,0.217730251882999,"Audio","Boldness",0.988896158930711,1.16867856078267,-0.313291251794084,-0.221897918360089,1.62244513412601,-1.19985614541188,0.553863287775497,"0.91249999999999998","1.1805555555555555E-2","0.99583333333333335","0.97039351851851852","0.97555555555555562",1.15351244069359,37,0.467491535592266,30,-0.253162753594996,0.131163933163013,-0.129217084979592,16.4353333333333,0.129217084979592,37,-0.113092934784646,-0.474123673370495,"0"
"99","099 - EQ28 D06 T08 C6 S2",2017-07-05,"EQ28","Fawn","Wild","BW",99,8,6,8,0.653190755648996,"Scent","Control",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.91666666666666663","1.1805555555555555E-2","1","0.91962962962962969","GUD",-0.899032169715034,116,1.12706388897879,0,-0.408079779062656,-0.255476132188404,-0.383593421236561,7.75878333333333,0.38359342123656,18,-0.367950252609199,-0.474123673370495,"0"
"100","100 - EQ29 D05 T08 C6 S2",2017-07-05,"EQ29","Fawn","Wild","BW",100,8,5,8,0.653190755648996,"Scent","Control",0.988896158930711,0.313589287178317,4.07278627332309,0.588952550035671,0.443925065988591,-0.956362961345689,0.775778103906763,"0.91180555555555598","6.9444444444444441E-3","0.99513888888888935","0.97856481481481483","GUD",1.49127294620387,24,1.12706388897879,0,-0.579321242940249,-0.820818035600832,-0.716573518692642,1.99118333333333,0.716573518692643,4,-0.622807570433752,-0.474123673370495,"0"
"101","101 - EQ30 D06 T08 C4 S2",2017-07-11,"EQ30","Fawn","Wild","BW",101,4,6,8,-0.217730251882999,"Scent","Control",0.988896158930711,-0.858199717390616,-0.313291251794084,0.0213572221586387,-0.468477567408121,2.09541827895058,1.13863881677005,"0.91805555555555551","9.0277777777777769E-3","1.0013888888888889","0.94574074074074066","0.95834490740740741",0.0103230374280271,81,-0.236052308020029,62,-0.435070600115232,-0.262561585350047,-0.405280639413377,5.78636666666667,0.405280639413377,14,-0.41892171617411,-0.474123673370495,"0"
"102","102 - EQ31 D06 T08 C4 S2",2017-07-11,"EQ31","Fawn","Wild","BW",102,8,6,8,-0.217730251882999,"Scent","Sociality",0.988896158930711,-0.858199717390616,-0.313291251794084,0.0213572221586387,-0.468477567408121,2.09541827895058,1.13863881677005,"0.9194444444444444","9.7222222222222224E-3","1.0027777777777778","0.98873842592592587","GUD",1.5692176782447,21,1.12706388897879,0,-0.347622505667861,-0.329095718697184,-0.368616187141906,7.64073333333333,0.368616187141907,18,-0.316978789044288,0.167710161419942,"0"
"103","103 - EQ18 D06 T09 C5 S1",2017-06-19,"EQ18","Fawn","Captive","EB/BW",103,9,6,9,0.217730251882999,"Control","Control",-1.00671410774027,0.186909394792487,-0.313291251794084,-0.384068012039241,-0.468477567408121,1.36493872675201,-0.768629062412187,"0.74722222222222223","0.83472222222222225","0.8305555555555556","0.74842592592592594","0.76436342592592599",-0.976976901755867,119,-0.983567641858093,96,-0.177025356274772,-0.502033637184808,-0.313287444676026,4.872,0.313287444676025,13,-0.46989317973902,-0.474123673370495,"2"
"104","104 - EQ19 D09 T09 C8 S1",2017-06-22,"EQ19","Dark","Captive","EB",104,9,9,9,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.74861111111111101","0.8340277777777777","0.83194444444444438","0.75767361111111109","GUD",-0.665197973592532,107,1.12706388897879,0,-0.54039165349832,-0.84267416802197,-0.697336704259141,2.93916666666667,0.697336704259141,6,-0.571836106868842,-0.474123673370495,"0"
"105","105 - EQ21 D06 T09 C5 S1",2017-06-19,"EQ21","Fawn","Captive","EB/BW",105,8,6,9,0.217730251882999,"Control","Control",-1.00671410774027,0.186909394792487,-0.313291251794084,-0.384068012039241,-0.468477567408121,1.36493872675201,-0.768629062412187,"0.74791666666666667","0.8354166666666667","0.83125000000000004","0.75031250000000005","0.75469907407407411",-0.925013747061978,117,-1.31335381855136,111,-0.400510437471583,-0.633993848793546,-0.520377095612232,15.5683333333333,0.520377095612233,32,-0.0621214712197349,-0.474123673370495,"3"
"106","106 - EQ22 D06 T09 C5 S1",2017-06-19,"EQ22","Dark","Captive","EB/BW",106,6,6,9,0.217730251882999,"Control","Control",-1.00671410774027,0.186909394792487,-0.313291251794084,-0.384068012039241,-0.468477567408121,1.36493872675201,-0.768629062412187,"0.74861111111111101","0.8354166666666667","0.83194444444444438","0.74964120370370368","0.75356481481481474",-0.976976901755867,119,-1.35732530877712,113,5.64652718860672,0.84099012034364,4.29621970910389,151.745566666667,-4.29621970910389,337,5.3408536666608,-0.474123673370495,"2"
"107","107 - EQ23 D09 T09 C8 S1",2017-06-22,"EQ23","Fawn","Captive","EB",107,9,9,9,1.52411176318099,"Scent","Sociality",-1.00671410774027,1.10533861458976,-0.313291251794084,-0.870578293076698,0.443925065988591,0.520829021989206,-1.56632286093809,"0.75277777777777777","0.83819444444444446","0.83611111111111114","0.75542824074074078","0.75542824074074078",-0.925013747061978,117,-1.44526828922866,117,1.25122493720481,0.732512544033892,1.15706930616082,30.4096333333333,-1.15706930616082,75,0.855364872948657,-0.474123673370495,"3"
"108","108 - EQ24 D09 T09 C6 S1",2017-07-05,"EQ24","Fawn","Wild","BW",108,9,9,9,0.653190755648996,"Light","Exploration",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74513888888888891","0.83750000000000002","0.82847222222222228","0.75428240740740737","0.76914351851851848",-0.665197973592532,107,-0.763710190729251,86,-0.147619709507162,0.764127693722142,0.182839159951796,5.79475,-0.182839159951796,19,-0.571836106868842,-0.474123673370495,"0"
"109","109 - EQ25 D09 T09 C6 S1",2017-07-05,"EQ25","Dark","Wild","BW",109,9,9,9,0.653190755648996,"Light","Exploration",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74513888888888891","0.83819444444444446","0.82847222222222228","0.751886574074074","0.7750462962962964",-0.769124282980311,111,-0.565838484713293,77,0.519343241289105,1.95815362199635,1.10132071258627,47.6755833333333,-1.10132071258627,108,0.906336336513568,-0.474123673370495,"0"
"110","110 - EQ26 D09 T09 C6 S1",2017-07-05,"EQ26","Fawn","Wild","BW",110,7,9,9,0.653190755648996,"Light","Exploration",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74583333333333335","0.83888888888888891","0.82916666666666672","0.76714120370370376","GUD",-0.223511158694474,90,1.12706388897879,0,-0.329235178026026,-0.0061129097277042,-0.234385970872586,7.62028333333333,0.234385970872586,19,-0.46989317973902,-0.474123673370495,"0"
"111","111 - EQ27 D09 T09 C6 S1",2017-07-05,"EQ27","Dark","Wild","BW",111,9,9,9,0.653190755648996,"Light","Exploration",-1.00671410774027,0.566949071949979,4.07278627332309,0.751122643714823,-0.0122762507097649,-1.29725341903836,0.775778103906763,"0.74652777777777779","0.84027777777777779","0.82986111111111116","0.77311342592592591","0.78739583333333341",-0.0156585399189174,82,-0.236052308020029,62,-0.455141808468671,-0.273164350985045,-0.4234105736513,6.89571666666667,0.4234105736513,16,-0.41892171617411,-0.474123673370495,"0"
"112","112 - EQ28 D07 T09 C7 S1",2017-07-06,"EQ28","Fawn","Wild","GH",112,9,7,9,1.08865125941499,"Audio","Boldness",-1.00671410774027,0.155239421696029,-0.313291251794084,-0.951663339916274,0.443925065988591,-1.02129447709667,0.961706733638365,"0.74652777777777779","0.84513888888888888","0.82986111111111116","0.75601851851851853","0.76700231481481485",-0.665197973592532,107,-0.873638916293672,91,-0.378343853441645,0.495795381448493,-0.0805563414850068,10.0445166666667,0.0805563414850059,25,-0.164064398349556,-0.474123673370495,"0"
"113","113 - EQ29 D06 T09 C7 S1",2017-07-06,"EQ29","Fawn","Wild","GH",113,9,6,9,1.08865125941499,"Audio","Boldness",-1.00671410774027,0.155239421696029,-0.313291251794084,-0.951663339916274,0.443925065988591,-1.02129447709667,0.961706733638365,"0.7416666666666667","0.84027777777777779","0.82500000000000007","0.76266203703703705","0.79740740740740745",-0.223511158694474,90,0.247634084463424,40,-0.392480871248721,-0.351236489121946,-0.408551661232724,3.7382,0.408551661232726,10,-0.367950252609199,-0.474123673370495,"1"
"114","114 - EQ30 D07 T09 C5 S1",2017-07-12,"EQ30","Fawn","Wild","BW",114,5,7,9,0.217730251882999,"Control","Control",-1.00671410774027,-0.351480147847294,0.313291251794084,-1.03274838675585,-0.468477567408121,1.6408976686937,1.00668946663795,"0.74305555555555558","0.83402777777777781","0.82638888888888895","0.76524305555555561","GUD",-0.19752958134753,89,1.12706388897879,0,-0.312775379430273,-0.519894671912221,-0.415689130080075,9.44606666666667,0.415689130080076,21,-0.316978789044288,-0.474123673370495,"0"
"115","115 - EQ31 D07 T09 C5 S1",2017-07-12,"EQ31","Fawn","Wild","BW",115,9,7,9,0.217730251882999,"Control","Control",-1.00671410774027,-0.351480147847294,0.313291251794084,-1.03274838675585,-0.468477567408121,1.6408976686937,1.00668946663795,"0.74444444444444446","0.83472222222222225","0.82777777777777783","0.77422453703703698","0.79633101851851851",0.0882677694688609,78,0.115719613786118,46,0.433432838552653,1.51435214613142,0.874127827201402,50.2088333333333,-0.874127827201401,111,0.753421945818836,-0.474123673370495,"0"
"116","116 - EQ18 D06 T10 C5 S2",2017-06-19,"EQ18","Fawn","Captive","EB/BW",116,10,6,10,0.217730251882999,"Audio","Boldness",0.988896158930711,-1.26990936764457,-0.313291251794084,0.832207690554399,-0.747267260946005,1.49480175825397,-0.768629062412187,"0.91736111111111107","6.9444444444444441E-3","1.0006944444444443","0.93899305555555557","GUD",-0.19752958134753,89,1.12706388897879,0,-0.449007284847294,-0.531514001845877,-0.516086980647301,1.62951666666667,0.516086980647302,5,-0.571836106868842,0.14478752446314,"2"
